10.0	1.0	1.416	4.296	0.0
10.0	3.0	6.984	2.952	0.0
20.0	1.0	1.896	4.296	0.0
20.0	3.0	6.984	3.12	0.0
30.0	1.0	2.472	4.2	0.0
30.0	3.0	6.864	3.072	0.0
40.0	1.0	3.12	4.416	1.0
40.0	2.0	1.56	4.488	1.0
40.0	3.0	6.6	3.168	0.0
50.0	1.0	3.8160000000000003	4.44	1.0
50.0	2.0	2.28	4.488	1.0
50.0	3.0	6.432	3.072	0.0
60.0	1.0	4.272	4.44	1.0
60.0	2.0	2.832	4.584	1.0
60.0	3.0	6.287999999999999	3.24	0.0
70.0	1.0	4.824	4.416	1.0
70.0	2.0	3.6	4.488	1.0
70.0	3.0	6.0	3.264	0.0
80.0	1.0	5.4	4.368	1.0
80.0	2.0	4.3919999999999995	4.56	1.0
80.0	3.0	5.64	3.36	0.0
80.0	4.0	11.568	3.2880000000000003	0.0
90.0	2.0	5.088	4.3919999999999995	1.0
90.0	3.0	5.303999999999999	3.48	0.0
90.0	4.0	11.328	3.216	0.0
90.0	1.0	5.928	4.416	1.0
100.0	1.0	6.504	4.248	1.0
100.0	2.0	5.568	4.416	1.0
100.0	3.0	5.136	3.528	0.0
100.0	4.0	11.04	3.36	0.0
110.0	1.0	7.224	4.2	1.0
110.0	2.0	6.287999999999999	4.44	1.0
110.0	3.0	4.632	3.5039999999999996	0.0
110.0	4.0	10.607999999999999	3.312	0.0
120.0	1.0	7.8	4.224	1.0
120.0	2.0	6.912000000000001	4.4639999999999995	1.0
120.0	3.0	4.368	3.6719999999999997	0.0
120.0	4.0	10.368	3.384	0.0
130.0	1.0	8.4	4.296	1.0
130.0	2.0	7.584	4.5360000000000005	1.0
130.0	3.0	3.864	3.528	0.0
130.0	4.0	10.032	3.384	0.0
140.0	1.0	8.832	4.2	1.0
140.0	2.0	8.184	4.488	1.0
140.0	3.0	3.36	3.792	0.0
140.0	4.0	9.792	3.528	0.0
150.0	1.0	9.576	4.272	1.0
150.0	2.0	8.976	4.5360000000000005	1.0
150.0	3.0	3.096	3.96	0.0
150.0	4.0	9.312000000000001	3.384	0.0
160.0	1.0	10.056000000000001	4.343999999999999	1.0
160.0	2.0	9.648	4.488	1.0
160.0	3.0	2.6639999999999997	4.104	0.0
160.0	4.0	9.0	3.5039999999999996	0.0
170.0	1.0	10.68	4.248	1.0
170.0	2.0	10.272	4.56	1.0
170.0	3.0	2.16	4.176	0.0
170.0	4.0	8.76	3.528	0.0
180.0	1.0	11.255999999999998	4.2	1.0
180.0	2.0	10.92	4.512	1.0
180.0	3.0	1.7519999999999998	4.176	0.0
180.0	4.0	8.448	3.6239999999999997	0.0
190.0	1.0	12.0	4.3919999999999995	1.0
190.0	2.0	11.687999999999999	4.68	1.0
190.0	4.0	8.112	3.6239999999999997	0.0
200.0	1.0	12.575999999999999	4.343999999999999	1.0
200.0	2.0	12.168	4.632	1.0
200.0	4.0	7.848	3.6719999999999997	0.0
200.0	7.0	2.112	4.92	0.0
