0	1	12.775	7.2791	1
0	2	12.375	7.9235	1
0	3	9.3867	7.0643	3
0	4	7.8924	6.5393	2
0	5	5.7667	7.1837	2
0	6	6.5876	6.4199	2
0	7	7.3242	5.9188	3
0	8	7.0295	4.5823	3
0	9	7.0295	5.1789	3
10	1	12.42	7.1968	1
10	2	12.219	7.7889	1
10	3	9.8077	6.8257	3
10	4	7.3623	6.7691	2
10	5	5.3025	7.2328	2
10	6	5.997	6.4507	2
10	7	7.9364	5.9694	3
10	8	7.5347	4.5276	3
10	9	7.4557	5.1789	3
20	1	12.064	7.1144	1
20	2	12.062	7.6543	1
20	3	10.229	6.587	3
20	4	6.8323	6.9989	2
20	5	4.8382	7.282	2
20	6	5.4062	6.4815	2
20	7	8.5487	6.02	3
20	8	8.0398	4.4732	3
20	9	7.8819	5.1789	3
30	1	11.703	7.0364	1
30	2	11.906	7.5197	1
30	3	10.653	6.3569	3
30	4	6.2832	7.2238	2
30	5	4.3739	7.3312	2
30	6	4.8157	6.5123	2
30	7	9.1609	6.0706	3
30	8	8.5449	4.4185	3
30	9	8.3081	5.1789	3
40	1	11.294	6.9968	1
40	2	11.728	7.3894	1
40	3	11.082	6.1352	3
40	4	5.6893	7.4369	2
40	5	3.9041	7.2894	2
40	6	4.264	6.4725	2
40	7	9.7671	6.1526	3
40	8	9.0184	4.3973	3
40	9	8.7343	5.1789	3
50	1	10.885	6.9569	1
50	2	11.355	7.2975	1
50	3	11.51	5.9138	2
50	4	5.0956	7.65	3
50	5	3.4306	7.187	3
50	6	3.7168	6.4247	3
50	7	10.37	6.2481	2
50	8	9.4604	4.4092	2
50	9	9.2066	5.1789	2
60	1	10.475	6.9171	1
60	2	10.983	7.2056	1
60	3	11.979	5.7379	2
60	4	4.4899	7.84	3
60	5	2.957	7.0849	3
60	6	3.1696	6.377	3
60	7	10.974	6.3436	2
60	8	9.9024	4.4212	2
60	9	9.6789	5.1789	2
70	1	10.06	6.8837	1
70	2	10.544	7.1646	1
70	3	12.464	5.5818	2
70	4	3.8726	8.007	3
70	5	2.465	6.988	3
70	6	2.671	6.3052	3
70	7	11.62	6.4297	2
70	8	10.344	4.4331	2
70	9	10.151	5.1789	2
80	1	9.6393	6.8565	1
80	2	10.039	7.1741	1
80	3	12.943	5.4212	2
80	4	3.2553	8.1741	3
80	5	1.9683	6.8925	3
80	6	2.1777	6.2305	3
80	7	12.284	6.5116	2
80	8	10.763	4.4391	2
80	9	10.623	5.1789	2
90	1	9.2184	6.829	1
90	2	9.5341	7.1837	1
90	3	13.356	5.2178	2
90	4	2.6525	8.3276	3
90	5	1.4781	6.8154	3
90	6	1.6844	6.156	3
90	7	12.948	6.5937	2
90	8	11.157	4.4391	2
90	9	11.058	5.1789	2
100	1	8.7974	6.8018	1
100	2	9.0677	7.2094	1
100	3	13.769	5.0145	2
100	4	2.0647	8.4674	1
100	5	1.0031	6.7813	1
100	6	1.2156	6.0942	1
100	7	13.607	6.6269	2
100	8	11.552	4.4391	2
100	9	11.488	5.1789	2
110	1	8.3479	6.8018	1
110	2	8.6013	7.2352	1
110	3	14.202	4.8429	2
110	4	1.4768	8.6075	1
110	5	0.52806	6.7472	1
110	6	0.75767	6.0381	1
110	7	14.259	6.6109	2
110	8	11.947	4.4391	2
110	9	11.918	5.1789	2
110	10	14.988	6.0149	3
110	11	15.063	5.3749	3
120	1	7.8981	6.8018	1
120	2	8.1347	7.261	1
120	3	14.665	4.7188	2
120	4	1.0403	8.8221	1
120	5	0.052827	6.7133	1
120	6	0.2997	5.982	1
120	7	14.911	6.5949	2
120	8	12.35	4.4391	2
120	9	12.348	5.1789	2
120	10	14.508	6.097	3
120	11	14.58	5.4238	3
130	1	7.4486	6.8018	1
130	2	7.6653	7.2841	1
130	3	15.128	4.5947	2
130	4	0.70485	9.0865	1
130	6	-0.15848	5.9257	1
130	7	15.564	6.5791	2
130	8	12.761	4.4391	2
130	9	12.763	5.1916	2
130	10	14.028	6.1791	3
130	11	14.097	5.4729	3
140	1	6.999	6.8018	1
140	2	7.1895	7.3013	1
140	4	0.36916	9.3509	1
140	8	13.173	4.4391	2
140	9	13.144	5.2336	2
140	10	13.544	6.2579	3
140	11	13.615	5.5221	3
150	1	6.5375	6.7944	1
150	2	6.7134	7.3183	1
150	4	0.033464	9.6154	0
150	8	13.584	4.4391	2
150	9	13.524	5.2758	2
150	10	13.029	6.3083	3
150	11	13.092	5.4951	3
160	1	6.0679	6.7822	1
160	2	6.2373	7.3354	1
160	8	13.996	4.4391	2
160	9	13.905	5.3178	2
160	10	12.514	6.3584	3
160	11	12.553	5.4355	3
170	1	5.5984	6.7701	1
170	2	5.7609	7.3495	1
170	8	14.467	4.4582	2
170	9	14.286	5.3601	2
170	10	11.999	6.4087	3
170	11	12.014	5.3758	3
170	13	-0.12628	4.5085	0
180	1	5.1288	6.7577	1
180	2	5.2806	7.3374	1
180	8	14.939	4.4773	2
180	9	14.667	5.4021	2
180	10	11.488	6.4694	3
180	11	11.495	5.3839	3
180	12	0.33232	4.9467	0
180	13	0.43503	4.5157	0
190	1	4.6481	6.7114	1
190	2	4.8003	7.3249	1
190	8	15.41	4.4964	2
190	9	15.047	5.4443	2
190	10	10.987	6.5546	3
190	11	10.997	5.4596	3
190	12	0.91258	5.0553	0
190	13	0.99613	4.5231	0
200	1	4.1624	6.65	1
200	2	4.32	7.3128	1
200	9	15.428	5.4863	0
200	10	10.486	6.6398	2
200	11	10.499	5.5352	2
200	12	1.493	5.1636	3
200	13	1.5574	4.5302	3
210	1	3.6766	6.5889	1
210	2	3.8391	7.2939	1
210	10	9.9851	6.7252	2
210	11	10.001	5.6109	2
210	12	2.075	5.2505	3
210	13	2.1238	4.5648	3
220	1	3.1911	6.5276	1
220	2	3.3554	7.2488	1
220	10	9.4895	6.8166	2
220	11	9.5141	5.7266	2
220	12	2.6632	5.2505	3
220	13	2.6977	4.6407	3
230	1	2.7053	6.4958	1
230	2	2.872	7.2037	1
230	10	9.0435	6.9643	2
230	11	9.0431	5.9028	2
230	12	3.2515	5.2505	3
230	13	3.2717	4.7169	3
240	1	2.2196	6.4713	1
240	2	2.3886	7.1586	1
240	10	8.5975	7.1121	2
240	11	8.572	6.0789	2
240	12	3.8397	5.2505	3
240	13	3.8458	4.7928	3
250	1	1.7338	6.4469	1
250	2	1.9089	7.1099	1
250	10	8.1515	7.2598	2
250	11	8.1008	6.2553	2
250	12	4.4343	5.2541	3
250	13	4.4198	4.8687	3
260	1	1.2483	6.4223	1
260	2	1.4331	7.0581	1
260	10	7.7055	7.4075	2
260	11	7.6399	6.4116	2
260	12	5.0442	5.2665	3
260	13	4.9918	4.936	3
270	1	0.78693	6.3739	1
270	2	0.9572	7.0063	1
