0	1	9.05	6.0381	1
0	2	11.344	7.3985	1
0	3	6.0824	3.6038	0
0	4	2.273	6.2052	2
0	5	13.68	6.5393	0
0	6	14.122	5.5608	3
0	7	13.659	2.3866	3
0	8	14.08	3.198	3
0	9	14.354	7.8519	5
0	10	1.0734	8.2815	2
0	11	0.88395	7.8996	2
0	12	0.48407	7.8758	2
0	13	0.21047	7.3746	2
0	14	11.449	9.4987	1
0	15	10.839	9.2361	1
0	16	10.229	9.5225	1
0	21	9.7866	1.5274	0
0	22	9.3236	0.47732	0
0	25	10.965	12.864	6
0	213	4.3987	11.265	7
0	214	3.9567	11.241	7
0	215	4.6723	10.191	8
0	216	4.2514	9.9998	8
0	217	7.682	4.7016	4
0	218	3.7042	3.6992	0
0	219	7.3031	3.2458	0
0	220	8.2081	4.1527	4
0	273	15.006	7.5416	5
0	409	11.302	4.5345	0
10	1	9.4255	6.1154	1
10	2	11.715	7.3858	1
10	3	6.3609	4.0119	0
10	4	2.4572	6.3171	2
10	5	12.96	6.6402	0
10	6	13.882	5.646	3
10	7	13.287	2.5458	3
10	8	13.734	3.298	3
10	9	14.285	8.0786	5
10	10	1.344	8.2951	2
10	11	1.0469	7.892	2
10	12	0.66949	7.9211	2
10	13	0.39399	7.4254	2
10	14	11.491	9.5194	1
10	15	11.02	9.228	1
10	16	10.432	9.4827	1
10	21	9.8317	1.5616	0
10	22	9.3735	0.59665	0
10	23	0.8406	3.9534	2
10	25	10.989	12.652	6
10	213	4.2615	11.566	7
10	214	3.8187	11.472	7
10	215	4.6022	10.473	8
10	216	4.1939	10.304	8
10	217	7.7077	4.719	4
10	218	3.6055	3.7439	0
10	219	7.2981	3.278	0
10	220	8.1839	4.1582	4
10	273	14.951	7.7008	5
10	409	11.229	4.3947	0
20	1	9.8009	6.193	1
20	2	12.086	7.3734	1
20	3	6.6391	4.4197	0
20	4	2.6413	6.4288	2
20	5	12.239	6.7412	0
20	6	13.641	5.7312	3
20	7	12.916	2.7047	3
20	8	13.388	3.3983	3
20	9	14.217	8.3054	5
20	10	1.6145	8.3087	2
20	11	1.2098	7.8841	2
20	12	0.85491	7.9667	2
20	13	0.57773	7.4763	2
20	14	11.533	9.5402	1
20	15	11.202	9.2197	1
20	16	10.635	9.4431	1
20	17	15.094	0.90285	3
20	21	9.8769	1.5957	0
20	22	9.4234	0.71598	0
20	23	1.0635	4.0376	2
20	25	10.994	12.405	6
20	213	4.1243	11.867	7
20	214	3.6804	11.703	7
20	215	4.5319	10.755	8
20	216	4.1367	10.607	8
20	217	7.7333	4.7364	4
20	218	3.5068	3.7887	0
